food_code,name,group,protein,fat,carbs,energy,fibre
167805,"Ruby Red grapefruit juice blend (grapefruit, grape, apple), OCEAN SPRAY, bottled, with added vitamin C",9,0.5,0.1,10.53,44.0,0.2
167806,Baobab powder,9,3.69,0.47,79.65,250.0,44.5
167807,"Cherry juice, tart",9,0.31,0.54,13.7,59.0,
167808,"Raspberries, puree, seedless",9,1.02,0.87,7.99,41.0,0.9
167809,"Raspberries, puree, with seeds",9,1.1,0.97,11.51,55.0,4.3
167810,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",10,18.22,14.79,0.0,211.0,0.0
167811,"Pork, fresh, backfat, raw",10,2.92,88.69,0.0,812.0,0.0
167812,"Pork, fresh, belly, raw",10,9.34,53.01,0.0,518.0,0.0
167813,"Pork, fresh, separable fat, raw",10,9.25,65.7,0.0,632.0,0.0
167814,"Pork, fresh, leg (ham), rump half, separable lean and fat, raw",10,20.27,10.63,0.0,182.0,0.0
167815,"Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted",10,27.03,10.32,0.0,209.0,0.0
167816,"Pork, fresh, leg (ham), rump half, separable lean only, raw (Includes foods for USDA's Food Distribution Program)",10,21.81,2.93,0.0,120.0,0.0
167817,"Pork, fresh, leg (ham), rump half, separable lean only, cooked, roasted",10,28.86,4.62,0.0,165.0,0.0
167818,"Pork, fresh, loin, whole, separable lean and fat, raw",10,19.74,12.58,0.0,198.0,0.0
167819,"Pork, fresh, loin, whole, separable lean and fat, cooked, braised",10,27.23,13.62,0.0,239.0,0.0
167820,"Pork, fresh, loin, whole, separable lean and fat, cooked, broiled",10,27.32,13.92,0.0,242.0,0.0
167821,"Pork, fresh, loin, whole, separable lean and fat, cooked, roasted",10,27.09,14.65,0.0,248.0,0.0
167822,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean and fat, raw",10,19.56,12.27,0.0,194.0,0.0
167823,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, braised",10,26.54,15.71,0.0,255.0,0.0
167824,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, broiled",10,23.72,14.35,0.0,231.0,0.0
167825,"Pork, fresh, loin, blade (roasts), bone-in, separable lean and fat, cooked, roasted",10,24.29,16.71,0.0,254.0,0.0
167826,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, braised",10,28.21,13.51,0.0,242.0,0.0
167827,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, broiled",10,25.61,11.06,0.0,209.0,0.0
167828,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean and fat, cooked, roasted",10,27.01,12.8,0.0,231.0,0.0
167829,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, raw",10,21.99,3.71,0.0,127.0,0.0
167830,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, braised",10,26.66,16.28,0.0,261.0,0.0
167831,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, broiled",10,24.42,13.04,0.0,222.0,0.0
167832,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean and fat, cooked, roasted",10,26.99,14.68,0.0,248.0,0.0
167833,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean only, raw",10,21.79,4.8,0.0,136.0,0.0
167834,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised",10,28.81,12.31,0.0,234.0,0.0
167835,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled",10,26.96,11.82,0.0,222.0,0.0
167836,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted",10,26.64,12.87,0.0,230.0,0.0
167837,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw",10,21.65,4.02,0.0,129.0,0.0
167838,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised",10,31.0,6.9,0.0,195.0,0.0
167839,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw",10,21.55,6.94,0.0,155.0,0.0
167840,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised",10,29.2,8.31,0.0,200.0,0.0
167841,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled",10,26.62,9.14,0.0,196.0,0.0
167842,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted",10,26.45,8.82,0.0,192.0,0.0
167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw",10,17.18,17.99,0.0,236.0,0.0
167844,"Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted",10,23.28,21.39,0.0,292.0,0.0
167845,"Pork, fresh, shoulder, whole, separable lean only, raw",10,19.55,7.14,0.0,148.0,0.0
167846,"Pork, fresh, shoulder, whole, separable lean only, cooked, roasted",10,25.33,13.54,0.0,230.0,0.0
167847,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised",10,26.76,8.87,0.0,194.0,0.0
167848,"Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted",10,26.68,12.62,0.0,228.0,0.0
167849,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw",10,17.42,12.36,0.0,186.0,0.0
167850,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised",10,25.07,17.69,0.0,267.0,0.0
167851,"Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled",10,25.58,16.61,0.0,259.0,0.0
167852,"Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted",10,24.21,14.3,0.0,232.0,0.0
167853,"Pork, fresh, spareribs, separable lean and fat, raw",10,15.47,23.4,0.0,277.0,0.0
167854,"Pork, fresh, spareribs, separable lean and fat, cooked, braised",10,29.06,30.3,0.0,397.0,0.0
167855,"Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked",10,27.51,9.21,0.0,201.0,0.0
167856,"Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered",10,12.49,20.32,0.0,233.0,0.0
167857,"Pork, fresh, variety meats and by-products, ears, frozen, raw",10,22.45,15.1,0.6,234.0,0.0
167858,"Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered",10,15.95,10.8,0.2,166.0,0.0
167859,"Pork, fresh, variety meats and by-products, feet, raw",10,23.16,12.59,0.0,212.0,0.0
167860,"Pork, fresh, variety meats and by-products, kidneys, cooked, braised",10,25.4,4.7,0.0,151.0,0.0
167861,"Pork, fresh, variety meats and by-products, leaf fat, raw",10,1.76,94.16,0.0,857.0,0.0
167862,"Pork, fresh, variety meats and by-products, liver, raw",10,21.39,3.65,2.47,134.0,0.0
167863,"Pork, fresh, variety meats and by-products, liver, cooked, braised",10,26.02,4.4,3.76,165.0,0.0
167864,"Pork, fresh, variety meats and by-products, lungs, raw",10,14.08,2.72,0.0,85.0,0.0
167865,"Pork, fresh, variety meats and by-products, spleen, raw",10,17.86,2.59,0.0,100.0,0.0
167866,"Pork, fresh, variety meats and by-products, spleen, cooked, braised",10,28.2,3.2,0.0,149.0,0.0
167867,"Pork, fresh, variety meats and by-products, stomach, raw",10,16.85,10.14,0.0,159.0,0.0
167868,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried",10,26.38,12.14,0.0,222.0,0.0
167869,"Canadian bacon, unprepared",10,20.31,2.62,1.34,110.0,0.0
167870,"Pork, cured, feet, pickled",10,11.63,10.02,0.01,140.0,0.0
167871,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",10,20.93,5.53,1.5,145.0,0.0
167872,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",10,22.62,9.02,0.0,178.0,0.0
167873,"Pork, cured, ham, patties, unheated",10,12.78,28.19,1.69,315.0,0.0
167874,"Pork, cured, ham, steak, boneless, extra lean, unheated",10,19.56,4.25,0.0,122.0,0.0
167875,"Pork, cured, ham, whole, separable lean and fat, unheated",10,18.49,18.52,0.06,246.0,0.0
167876,"Pork, cured, ham, whole, separable lean only, unheated",10,22.32,5.71,0.05,147.0,0.0
167877,"Pork, cured, separable fat (from ham and arm picnic), unheated",10,5.68,61.41,0.09,579.0,0.0
167878,"Pork, cured, separable fat (from ham and arm picnic), roasted",10,7.64,61.86,0.0,591.0,0.0
167879,"Pork, cured, shoulder, arm picnic, separable lean and fat, roasted",10,20.43,21.35,0.0,280.0,0.0
167880,"Pork, cured, shoulder, arm picnic, separable lean only, roasted",10,24.94,7.04,0.0,170.0,0.0
167881,"Pork, fresh, variety meats and by-products, tail, cooked, simmered",10,17.0,35.8,0.0,396.0,0.0
167882,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried",10,29.56,7.66,0.0,195.0,0.0
167883,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried",10,28.84,9.73,0.0,211.0,0.0
167884,"Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried",10,25.02,16.56,0.0,256.0,0.0
167885,"Pork, cured, ham, extra lean and regular, canned, unheated",10,17.97,7.46,0.0,144.0,0.0
167886,"Pork, cured, ham, extra lean and regular, canned, roasted",10,20.94,8.43,0.49,167.0,0.0
167887,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried",10,29.36,7.86,0.0,196.0,0.0
167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",10,18.95,14.95,0.0,216.0,0.0
167889,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw",10,19.9,14.01,0.0,211.0,0.0
167890,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised",10,26.29,15.79,0.0,255.0,0.0
167891,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled",10,27.63,15.76,0.0,260.0,0.0
167892,"Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried",10,25.82,18.05,0.0,273.0,0.0
167893,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried",10,27.68,11.8,0.0,224.0,0.0
167894,"Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted",10,28.81,10.13,0.0,214.0,0.0
167895,"Pork, fresh, loin, country-style ribs, separable lean and fat, raw",10,19.34,11.82,0.0,189.0,0.0
167896,"Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised",10,26.49,17.71,0.0,273.0,0.0
167897,"Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted",10,21.75,29.46,0.0,359.0,0.0
167898,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised",10,28.41,5.47,0.0,171.0,0.0
167899,"Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled",10,28.19,5.53,0.0,170.0,0.0
167900,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted",10,29.62,7.32,0.0,192.0,0.0
167901,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw",10,22.81,2.59,0.0,121.0,0.0
167902,"Pork, fresh, ground, raw",10,16.88,21.19,0.0,263.0,0.0
167903,"Pork, fresh, ground, cooked",10,25.69,20.77,0.0,297.0,0.0
167904,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled",10,29.86,8.11,0.0,201.0,0.0
167905,"Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted",10,26.04,3.96,0.0,147.0,0.0
167906,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked",10,26.07,13.66,0.0,235.0,0.0
167907,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw",10,21.23,5.88,0.0,144.0,0.0
167908,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked",10,29.47,9.44,0.0,211.0,0.0
167909,"HORMEL, Cure 81 Ham",10,18.43,3.59,0.21,106.0,
167910,"HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored",10,18.2,3.07,4.63,119.0,
167911,HORMEL Canadian Style Bacon,10,16.88,4.94,1.87,122.0,
167912,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled",10,28.95,5.0,0.0,169.0,0.0
167913,"Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled",10,28.35,7.66,0.0,190.0,0.0
167914,"Pork, cured, bacon, cooked, baked",10,35.73,43.27,1.35,548.0,0.0
167915,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",10,21.41,3.56,0.87,121.0,0.0
167916,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",10,15.43,3.48,0.67,95.0,0.0
167917,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",10,20.92,4.43,1.2,128.0,0.0
167918,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",10,22.04,4.3,1.48,131.0,0.0
167919,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",10,24.14,4.25,0.48,137.0,0.0
167920,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",10,24.95,4.97,0.34,145.0,0.0
167921,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",18,6.16,11.34,42.41,293.0,1.5
167922,"Heinz, Weight Watcher, Chocolate Eclair, frozen",18,4.4,6.9,40.3,241.0,2.1
167923,"Interstate Brands Corp, Wonder Hamburger Rolls",18,8.07,4.15,50.84,273.0,2.6
167924,"Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes",18,5.0,1.09,74.25,305.0,1.6
167925,"Crackers, cheese, sandwich-type with cheese filling",18,8.92,24.41,58.76,490.0,1.9
167926,"Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)",18,5.88,4.73,43.33,239.0,2.5
167927,"Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)",18,4.01,9.02,71.83,385.0,1.8
167928,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",18,4.7,11.03,72.7,409.0,1.0
167929,"Muffin, blueberry, commercially prepared, low-fat",18,4.23,4.22,50.05,255.0,4.2
167930,"Pie crust, refrigerated, regular, baked",18,3.41,28.69,58.52,506.0,1.4
167931,"Pie crust, deep dish, frozen, baked, made with enriched flour",18,6.1,31.84,52.47,521.0,2.3
167932,"Pie crust, refrigerated, regular, unbaked",18,2.97,25.46,51.11,445.0,1.8
167933,"Crackers, whole-wheat, reduced fat",18,11.34,7.59,75.52,416.0,10.9
167934,"Crackers, wheat, reduced fat",18,9.34,13.37,71.52,444.0,3.4
167935,"Bread, pan dulce, sweet yeast bread",18,9.42,11.58,56.38,367.0,2.3
167936,"Keikitos (muffins), Latino bakery item",18,6.81,25.24,53.16,467.0,1.2
167937,"Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style",18,6.62,21.7,48.94,418.0,1.0
167938,"Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour",18,8.81,16.11,66.28,445.0,1.2
167939,"Garlic bread, frozen",18,8.36,16.61,41.72,350.0,2.5
167940,"Cinnamon buns, frosted (includes honey buns)",18,4.45,26.61,48.6,452.0,1.2
167941,"Crackers, cheese, reduced fat",18,10.0,11.67,68.19,418.0,3.3
167942,"Crackers, saltines, whole wheat (includes multi-grain)",18,7.14,10.71,68.25,398.0,6.7
167943,"Bread, potato",18,12.5,3.13,47.07,266.0,6.3
167944,"Bread, cheese",18,10.42,20.83,44.83,408.0,2.1
167945,"Focaccia, Italian flatbread, plain",18,8.77,7.89,35.82,249.0,1.8
167946,"SCHIFF,TIGER'S MILK BAR",19,16.8,14.29,56.46,387.0,2.3
167947,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",19,5.71,28.57,61.21,489.0,2.5
167948,"Snacks, corn-based, extruded, onion-flavor",23,7.7,22.6,65.1,499.0,3.9
167949,"Snacks, corn-based, extruded, puffs or twists, cheese-flavor",23,5.46,36.54,54.54,567.0,0.8
167950,"Snacks, KRAFT, CORNNUTS, plain",23,8.5,15.64,71.86,446.0,6.9
167951,"Snacks, crisped rice bar, chocolate chip",23,5.1,13.5,73.0,404.0,2.2
167952,"Snacks, granola bars, hard, chocolate chip",23,7.3,16.3,72.1,438.0,4.4
167953,Fruit syrup,19,0.0,0.0,85.13,341.0,0.1
167954,"Snacks, granola bars, soft, uncoated, plain",23,7.4,17.2,67.3,443.0,4.6
167955,"Snacks, granola bars, soft, uncoated, peanut butter",23,10.5,15.8,64.4,426.0,4.3
167956,"Topping, SMUCKER'S MAGIC SHELL",19,2.94,44.1,50.07,609.0,2.9
167957,"Syrup, fruit flavored",19,0.0,0.02,65.1,261.0,0.0
167958,"Snacks, oriental mix, rice-based",23,17.31,25.58,51.62,506.0,13.2
167959,"Snacks, popcorn, air-popped",23,12.94,4.54,77.78,387.0,14.5
167960,"Snacks, popcorn, cheese-flavor",23,9.3,33.2,51.6,526.0,9.9
167961,"Snacks, pork skins, plain",23,61.3,31.3,0.0,544.0,0.0
167962,"Snacks, potato chips, barbecue-flavor",23,6.51,31.06,55.92,487.0,3.8
167963,"Snacks, potato chips, sour-cream-and-onion-flavor",23,8.1,33.9,51.5,531.0,5.2
167964,"Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",23,9.85,16.92,66.5,463.0,3.6
167965,"Snacks, pretzels, hard, whole-wheat including both salted and unsalted",23,11.1,2.6,81.3,362.0,7.7
167966,"Snacks, rice cracker brown rice, plain",23,8.2,2.8,81.5,387.0,4.2
167967,"Snacks, rice cakes, brown rice, buckwheat",23,9.0,3.5,80.1,380.0,3.8
167968,"Snacks, trail mix, tropical",23,6.3,17.1,65.6,442.0,
167969,"Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds",23,14.2,31.9,44.9,484.0,5.0
167970,"Snacks, tortilla chips, taco-flavor",23,7.9,24.2,63.1,480.0,5.3
167971,"Candies, TOOTSIE ROLL, chocolate-flavor roll",19,1.59,3.31,87.73,387.0,0.1
167972,"Candies, butterscotch",19,0.03,3.3,90.4,391.0,0.0
167973,"Candies, carob, unsweetened",19,8.15,31.36,56.29,540.0,3.8
167974,"Candies, caramels",19,4.6,8.1,77.0,382.0,0.0
167975,"Candies, CARAMELLO Candy Bar",19,6.19,21.19,63.81,462.0,1.2
167976,"Candies, semisweet chocolate",19,4.2,30.0,63.9,480.0,5.9
167977,"Candies, sweet chocolate",19,3.9,34.2,60.4,507.0,5.5
167978,"Candies, sweet chocolate coated fondant",19,2.2,9.3,80.4,366.0,2.1
167979,"Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES",19,11.97,37.13,46.85,569.0,4.4
167980,"Candies, confectioner's coating, butterscotch",19,2.2,29.05,67.1,539.0,0.0
167981,"Ice creams, french vanilla, soft-serve",19,4.1,13.0,22.2,222.0,0.7
167982,"Candies, YORK Peppermint Pattie",19,2.19,7.17,80.99,384.0,2.0
167983,"Candies, TWIZZLERS NIBS CHERRY BITS",19,2.3,2.64,79.37,347.0,0.6
167984,"Candies, SYMPHONY Milk Chocolate Bar",19,8.51,30.57,58.01,531.0,1.7
167985,"Candies, 5TH AVENUE Candy Bar",19,8.78,23.98,62.68,482.0,3.1
167986,"Candies, fondant, prepared-from-recipe",19,0.0,0.02,93.18,373.0,0.0
167987,"Candies, fudge, chocolate, prepared-from-recipe",19,2.39,10.41,76.7,410.0,1.7
167988,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",19,4.38,18.93,68.15,460.0,2.5
167989,"Candies, gumdrops, starch jelly pieces",19,0.0,0.0,98.9,396.0,0.1
167990,"Candies, hard",19,0.0,0.2,98.0,394.0,0.0
167991,"Candies, jellybeans",19,0.0,0.05,93.55,375.0,0.2
167992,"Candies, KIT KAT Wafer Bar",19,6.51,25.99,64.59,518.0,1.0
167993,"Candies, KRACKEL Chocolate Bar",19,6.62,26.58,64.34,523.0,2.2
167994,"Candies, MARS SNACKFOOD US, MARS Almond Bar",19,8.1,23.0,62.7,467.0,2.0
167995,"Candies, marshmallows",19,1.8,0.2,81.3,318.0,0.1
167996,"Candies, halavah, plain",19,12.49,21.52,60.49,469.0,4.5
167997,"Candies, NESTLE, OH HENRY! Bar",19,7.7,23.0,65.5,462.0,1.9
167998,"Puddings, chocolate, dry mix, instant, prepared with 2% milk",19,3.15,1.92,18.89,105.0,0.4
167999,"Baking chocolate, mexican, squares",19,3.64,15.59,77.41,426.0,4.0
168000,Chocolate-flavored hazelnut spread,19,5.41,29.73,62.36,539.0,5.4
168001,"Candies, milk chocolate coated peanuts",19,13.1,33.5,49.7,519.0,4.7
168002,"Glutino, Gluten Free Wafers, Lemon Flavored",18,0.0,24.18,74.39,515.0,0.0
168003,"Glutino, Gluten Free Wafers, Milk Chocolate",18,4.06,30.42,62.82,541.0,1.6
168004,"Mary's Gone Crackers, Original Crackers, Organic Gluten Free",18,12.06,15.63,64.29,446.0,16.2
168005,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar",18,11.71,16.11,66.2,457.0,
168006,"Pepperidge Farm, Goldfish, Baked Snack Crackers, Explosive Pizza",18,9.56,16.82,67.2,458.0,
168007,"Sage Valley, Gluten Free Vanilla Sandwich Cookies",18,3.13,22.15,71.88,499.0,1.0
168008,"Schar, Gluten-Free, Classic White Rolls",18,3.34,2.65,50.47,239.0,5.1
168009,"Schar, Gluten-Free, Wheat-Free, Classic White Bread",18,3.81,4.47,46.13,240.0,5.1
168010,"Udi's, Gluten Free, Classic French Dinner Rolls",18,7.99,6.4,55.1,310.0,3.6
168011,"Van's, Gluten Free, Totally Original Waffles",18,2.99,8.22,40.54,248.0,
168012,"Van's, The Perfect 10, Crispy Six Whole Grain + Four Seed Baked Crackers, Gluten Free",18,7.63,18.93,67.57,471.0,
168013,"Bread, multi-grain (includes whole-grain)",18,13.36,4.23,43.34,265.0,7.4
168014,"Cookies, animal crackers (includes arrowroot, tea biscuits)",18,6.9,13.8,74.1,446.0,1.1
168015,"Sweet Potatoes, french fried, crosscut, frozen, unprepared",11,1.7,11.1,25.52,209.0,3.4
168016,"Sweet Potato puffs, frozen, unprepared",11,1.36,3.58,30.72,161.0,1.9
168017,"Mouse nuts, roots (Alaska Native)",24,3.9,0.1,16.1,81.0,
168018,"Mouse nuts, seedlings (Alaska Native)",24,7.3,1.1,16.3,104.0,
168019,Octopus (Alaska Native),24,12.3,0.8,0.0,56.0,
168020,"Seal, bearded (Oogruk), meat, dried (Alaska Native)",24,82.6,2.3,0.0,351.0,0.0
168021,"Fish, pike, northern, liver (Alaska Native)",24,16.6,8.0,4.3,156.0,
168022,"Rhubarb, wild, leaves (Alaska Native)",24,4.2,0.5,9.9,61.0,
168023,"Fish, salmon, tipnuk, fermented (Alaska Native)",24,15.9,10.6,0.0,159.0,
168024,"Fish, salmon, king, chinook, kippered, canned (Alaska Native)",24,30.7,15.9,0.0,266.0,
168025,"Seal, ringed, meat (Alaska Native)",24,28.4,3.2,0.0,142.0,
168026,"Seal, ringed, liver (Alaska Native)",24,18.6,3.3,2.9,116.0,
168027,"Soup, fish, homemade (Alaska Native)",24,7.4,2.2,5.6,72.0,
168028,"Sourdock, young leaves (Alaska Native)",24,2.3,0.7,6.5,42.0,
168029,"Walrus, meat, raw (Alaska Native)",24,19.2,13.6,0.0,199.0,
168030,"Walrus, meat and subcutaneous fat raw (Alaska Native)",24,16.3,24.1,0.0,282.0,
168031,"Walrus, liver, raw (Alaska Native)",24,21.0,3.0,3.5,125.0,
168032,"Oil, walrus (Alaska Native)",24,0.0,100.0,0.0,900.0,
168033,"Fish, whitefish, mixed species, raw (Alaska Native)",24,18.9,6.1,0.0,131.0,
168034,"Fish, whitefish, broad, head, eyes, cheeks and soft bones (Alaska Native)",24,18.6,3.6,0.0,107.0,
